C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_44_394.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_44_394.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_44_394.jpg, -0.1614552, 1, 0, 2.226508
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_44_494.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_44_494.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_44_494.jpg, -0.266823, 1, 0, 3.396617
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_44_596.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_44_596.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_44_596.jpg, 0, 1, 0, 4.568687
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_44_701.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_44_701.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_44_701.jpg, 0, 1, 0, 5.728405
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_44_806.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_44_806.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_44_806.jpg, 0, 1, 0, 7.105865
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_44_910.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_44_910.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_44_910.jpg, -0.1493331, 1, 0, 8.236705
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_45_015.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_45_015.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_45_015.jpg, -0.4479378, 1, 0, 9.310081
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_45_121.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_45_121.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_45_121.jpg, -0.1881624, 1, 0, 10.41853
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_45_225.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_45_225.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_45_225.jpg, 0, 0.8564627, 0, 11.56884
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_45_328.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_45_328.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_45_328.jpg, 0, 0.5016986, 0, 12.12031
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_45_431.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_45_431.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_45_431.jpg, -0.1659102, 0.1915159, 0, 12.40419
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_45_534.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_45_534.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_45_534.jpg, -0.4570656, 0, 0, 12.64879
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_45_635.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_45_635.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_45_635.jpg, -0.7611951, 0, 0, 11.8769
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_45_738.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_45_738.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_45_738.jpg, -0.4578273, 0, 0, 12.25585
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_45_845.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_45_845.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_45_845.jpg, -0.1543577, 0, 0, 11.58932
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_45_948.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_45_948.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_45_948.jpg, 0, 0, 0, 11.38439
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_46_052.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_46_052.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_46_052.jpg, 0, 0, 0, 11.80669
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_46_156.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_46_156.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_46_156.jpg, 0, 0.1302345, 0, 11.17538
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_46_257.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_46_257.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_46_257.jpg, 0, 0.4151595, 0, 11.40619
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_46_362.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_46_362.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_46_362.jpg, -0.034449, 0.7157052, 0, 12.19275
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_46_469.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_46_469.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_46_469.jpg, -0.402105, 1, 0, 13.32633
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_46_572.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_46_572.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_46_572.jpg, -0.1095786, 1, 0, 14.61111
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_46_677.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_46_677.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_46_677.jpg, 0, 1, 0, 15.55311
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_46_783.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_46_783.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_46_783.jpg, 0, 1, 0, 16.66384
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_46_887.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_46_887.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_46_887.jpg, -0.311478, 1, 0, 17.87146
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_46_991.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_46_991.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_46_991.jpg, -0.5128083, 1, 0, 18.75298
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_47_092.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_47_092.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_47_092.jpg, -0.2269284, 1, 0, 19.75815
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_47_198.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_47_198.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_47_198.jpg, 0, 1, 0, 20.78728
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_47_301.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_47_301.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_47_301.jpg, 0, 1, 0, 21.74811
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_47_404.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_47_404.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_47_404.jpg, -0.1274583, 1, 0, 22.75652
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_47_505.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_47_505.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_47_505.jpg, -0.423975, 1, 0, 23.63174
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_47_611.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_47_611.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_47_611.jpg, -0.1273323, 1, 0, 24.76544
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_47_716.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_47_716.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_47_716.jpg, 0, 1, 0, 25.7128
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_47_821.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_47_821.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_47_821.jpg, 0, 1, 0, 26.65989
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_47_925.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_47_925.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_47_925.jpg, -0.0403026, 1, 0, 27.59949
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_48_031.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_48_031.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_48_031.jpg, -0.3969525, 1, 0, 28.62684
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_48_136.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_48_136.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_48_136.jpg, -0.09985313, 1, 0, 29.54364
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_48_237.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_48_237.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_48_237.jpg, 0, 1, 0, 30.19061
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_48_339.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_48_339.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_48_339.jpg, 0, 1, 0, 30.1902
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_48_445.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_48_445.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_48_445.jpg, 0, 1, 0, 30.19029
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_48_550.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_48_550.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_48_550.jpg, -0.1873764, 1, 0, 30.18089
C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\center_2021_06_10_13_07_48_653.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\left_2021_06_10_13_07_48_653.jpg, C:\Users\Charan\Downloads\Mechanical-A4\Udemy\Self_driving_Course\Behavioural cloning\IMG\right_2021_06_10_13_07_48_653.jpg, -0.4792498, 1, 0, 30.14479
